1,"I'm not necessarily an artist, but I enjoy playing around with graphic design programs.  I find the adobe world a little daunting, and by contrast sketchbook was pretty simple and easy to get used to.

The software itself is fast and uncluttered.  There are a few useful tools that work well and are easy to jump into.  No program can exactly mimic drawing on paper, but this program comes close and is very immersive.  The pencil is definitely my favorite feature.

I'd definitely recommend Sketchbook for a beginner, and it seems powerful enough for an expert as well."
0.5,"My previous version of QB was 2007. The 2011 version presents some nice improvements. The interface is more usable, but still familiar. There are more charts and graphs available. The addition of ""classes"" allows a user with multiple locations or services (under one entity) to track them independently. I see lots of little conveniences added here and there. This version is a great first edition, but as an upgrade, I am not sure it is worth the expense. I would wait for a couple more years if you are only upgrading."
0.5,"I've used older WinZip programs in the past when I had a job which required the transfer of great quantities of data and I don't recall ever having a problem with it.  Today though, I have been using WinRar program to compress my files and it always did what I needed.  I've since started using WinZip 14 and it does everything I need it to do as well.  It was easy to install, the layout of the program which you see on the screen is easy to understand, and it compresses everything I've needed it too ranging from home audio and video recordings to loads of photographs.  I no longer have to compress huge amounts of scientific data, but if I did I would expect this program to do the job quite well.

I will admit that I have yet to try every aspect of this program, so until I do so I will rate it at 4 stars until I deem it necessary to change the original rating."
1,"As always, Turbotax is the best software on the market, and my taxes are not simple.  Downloaded, installed and performed without a single problem.  I highly recommend this product."
1,"I use Kaspersky Anti-Virus 2011 3 user. on all my computers,,,  very effective. ."
1,"I've been buying this mapping program since it was first offered for sale.  Every time I buy a new version, I ask myself why.  I never notice any changes.  Or at least the features that I use on a regular basis never seem to change.  However, I'm sure that SOMETHING changes...  Like when its direction pointing circled-car icon changed to an arrow.  That was a BIG improvement.

I LOVE this program and the way it operates!  However, it appears that Microsoft really isn't interested in investing much money in its design.  So every 1.5 years, they will make some ""token"" changes in order to get its loyal users to buy a new version. With Google Mapping is becoming so popular, the program is probably not long for this world......"
0.5,"I installed this on 2 Windows laptops (Windows 7 and 8), and an Android tablet.  Installation was fairly easy on all of the devices.

I've used AVG Free version for several years, with no problems.  I decided to try this Kaspersky Internet Security product since it was offered to me through the Amazon Vine program.  So far, I have no complaints.  It updates automatically, and seems unobtrusive."
1,"Been using NIS for nearly a decade without being invaded by internet infidels. I do not always stay in safe zones but NIS had managed to keep the goblins out. Installation and updates are so easy a caveman could do it. Occasionally for no apparent reason my browsers get blocked by the firewall (verified by turning off firewall and the block is gone). What seems to be a fix is to turn the firewall off, open a browser, then turn the firewall back on. After a few minutes all the browsers are working again. This may be after a browser update that makes NIS think it's a new program. Regardless, it ain't a show stopper."
-0.5,"I'm familiar with earlier version of Roxio Toast so was hoping this newest version would be something special. It's not. At least, not on my Mac running OS 10.6.8 which is supposed to be supported. Almost any requested action is sure to start the spinning beachball of eternal waiting, even with no other programs running.

Although Roxio is quick to suggest you can use this to copy DVDs and Blu-Rays, the print is considerably smaller that tells you that it won't work on protected disks whether you own them or not. However, after ripping a DVD with another program, you can use Toast to burn it to disk...of course, you can also do that in the Mac OS. But with Toast, you can compress large video files to fit more on a disk. The problem? The compression engine doesn't work all that well. I tried converting a video file to MKV format and the result was a file twice as big as my other compression program makes, but only about half the visual quality (it was basically unwatchable).

I tried capturing web video - a new feature - and it flat out didn't work for me. Toast prompts you to start playing a video in your browser, and it will appear in Toast's capture window if it's compatible. I couldn't find anything compatible (like, oh, Youtube). Again, maybe this is a problem with using an older OS - but if that's the case, Roxio should change its recommended specs.

I assume that Toast 12 can still be used to burn basic archival disks of data, but for this price it should do a lot more - or at least do it a lot better.  There are a lot of inexpensive programs out there which will do one or more of the functions Toast offers, and do it better. Toast is an ""all in one"" product for those people who don't want to sift through the other offerings, but what they gain in convenience they'll lose in actual usability. Personally, I'll be going back to my earlier version of Toast which works more smoothly."
0,"Let's start with the good news:
For better or worse, Word, Excel and PowerPoint  have become the de facto standards for word processing , spreadsheet  and presentation tasks, respectively. Anybody who was in the workplace just before the start of the 21st century when organizations --even internally-- were struggling to generate content in  both Word and WordPerfect will appreciate why this this isn't necessarily a bad thing (and I say this even while giving permission to rail against Microsoft's dominance of the productivity applications market...more on this later!).

The applications can be addressed quickly  (I'm not a user of OneNote organizer/collaboration tool, so this review won't address  it all).
If you've been using any version of these applications since Office 2007, you are already familiar with the ribbon interface (and it's often overlooked companion feature, the quick access toolbar).  You will be on familiar ground with these applications. In fact, it's such familiar ground, I can't think if a compelling reason to upgrade from any version since Office 2007. The enhancements are all refinements (including a Clippy-less, but still Clippy-inspired query/assistant  field that invites you to ""Tell me what you're trying to do"".  I spend a lot of time in Word trying to undomits forced style changes that appear at the worst possible times! Excel  has some additional chart types. PowerPoint also has new charts, as well as screen recording tool (that PowerPoint 2013 users already had available as an update).

If you are running a current installation of an earlier version of Office, any customization you have done to the quick access toolbar will be imported into its 2016 counterpart.

Why three stars?

-In addition to entering the key code, you *must* login (or establish) a Microsoft user account; I bristle against this since I already purchased the key.

-Using the KeyCard version requires you to be online in order to install the software. This not a case where you download the full executable and then install it: the install is indicated to you only as a progress bar. Also: the license is for a single device only.

-If you need calendaring, email or database processes: they are not present in this version. While this is clearly labeled, this is still a pricey package. Even though it's much more affordable than the Professional version, students should check with their instution on the possibility of deeply (and I mean real deeply...like on the order of 90% or more depending on your institutional licensing arrangement, which are often under-publicized). When you know these arrangements are available, it's painful paying full sticker for a lesser version.  If the steep price is too much, take a look at open source and no cost options (such as LibreOffice, which will create, edit and save Office products in their native file formats, and probably work well for all but the most advanced functions).

Applications work great, but Microsoft's overall approach towards this has my spidey sense tingling."
1,Habla YES!
1,"I will tell you right now what makes this piece of software one of a kind.

Most (other) language learning software is based on templates. They have a single template for your learning needs and they just fill the blanks for each different language. That's just like having a single universal template on how to ""drive"" and then hoping to fill the blanks for a car, a bike, a truck and a tank, no matter how different they actually are.

Fluenz is different. Even though they probably follow similar scenarios for the different languages, it's downright obvious that each lesson was created from scratch according to the language's specific traits and difficulties.

All the explanations you'll find in Fluenz French are there for a reason, and that reason belongs to the specific language you are learning. What may need 10 minutes of explanation in one language, may take no time in another.

Something else Fluenz gets right is that they teach you how to say ideas in the new language, not only words and grammar, but whole ideas. That's what you need for fluency. I've been learning languages for quite a while, English is not even my native language, and you can trust me when I tell you that having to construct phrases in your head putting grammar rules and words together every time you speak will take you nowhere.

Finally, perhaps irrelevant at first sight but unmistakably important a few hours later: it has the right ambiance. It has nice background music, i.e. it doesn't feel mechanic or boring.

I'm not an easy guy to please with this kind of software but so far I've done about one third of the program and I'm extremely happy with it."
0,"As a product that claims to provide powerful accounting and reporting functionality that is even more simplified in the newest version, I would have expected more.  If setting up a company from scratch, the software behaved fairly well and the setup was fairly straightforward.  However, in doing a conversion the upgrade path was troublesome.  The user interface was well placed and organized, but wasn't advanced compared to other accounting software I have used.  There were many features that I would consider premium, unless of course, you are taking into account their service and support pricing road map.

It really appears that Sage is trying to get you to buy into more of their services.  You could be easily looking at additional investments for payroll services and future upgrades that offer little benefit.  For small startups, Sage 50 Premium could be an excellent buy, although I would be concerned about future support and services.  For businesses on other established systems or those are growing quickly, I would really weigh the options and look at a more versatile package.  In my prior work in accounting systems, you really want to look at how much customizations you might need.  Sage 50 Premium is actually pretty good if you go with all of the canned functions.  However, if you require customizations you might be digging a ditch that you cannot climb out of cheaply."
0.5,"The cloud player could be better.  But my biggest complaint is that Amazon needs to make playing music as ubiquitous as it makes reading books on the Kindle app.  In fact, the one place I don't really need an app is on my PC (since I can just use the web version).  I'd sure like to have a Windows Phone App and Windows 8.1 App though.  And I'll bet there are a lot of people out there who would like an iPhone app or Google Phone app too.

If Amazon can make listening to music as easy on all my devices as it does reading a book, then they have my business.  If not, I need to consider other cloud options for storing and buying my music."
0.5,"It's a snap to use this software and download and install on your devices. It so cheap and easy - please do yourself a favor and get this (or something like it) and put it on all of your devices -- you really owe it to yourself and the people you communicate with to not mess it up. Get this and use it - you will be glad you did,."
1,"Great product. Advanced knowledge needed to take full advantage of all the features.

Wish list: More memory, more configuration ability with the setup wizard (for less-advanced operators), gigabit ethernet, wireless N. I imagine most if not all of these will make it into the next model upgrade."
-1,"I really do hate giving a product only one star but this product has earned it.
I am puzzled because Corel has most of the facilities to produce a user friendly photo editing program at low cost.
After all, they have all of the routines coded already. In addition, since they bought out Ulead, they now have two different approaches to photo editing.

While I realize that they were targeting the casual photographer, that can be done with existing routines from their other products. I use Automatic Photo Correction all of the time from their Ulead Photoimpact product that does cost three times as much as this one does but it has so many more capabilities that cause it to cost that much more. But its basic functions could have been put into this product and been even easier to use than this one is with more capabilities and still meet their cost goals.

Their automatic photo correction isn't much better than Windows Picture Gallery and that is a free component of Windows.
The only major capabilities missing from Picture Gallery are the ability to change the picture size and to rotate the picture.
But those features are already functional in Photoimpact as well as several other Corel products.

The overall feeling I got using this product is the same I got using ACDSEE's editor only clumsier. The suggested retail price of ACDSEE is the same as for Photo Express but ACDSEE has so many more features they are not in the same league. Yet their target customer is the same as Corel's is, the casual photographer maintaining their home scrapbooks.

All I can say is that simple doesn't have to mean simplistic and even casual photo editors are going to want to do a few fancy things like add fancy text or stylize some of their photos."
1,"This review is for McAfee Total Protection 2012. Not much has changed with this product since 2011, which is a good thing! Once again, I was extremely pleased with the quality of this antivirus software product. Not only was the installation a breeze, I was delighted to see that no ""bloat-ware"" or undesirable software was installed at the same time as the main antivirus program. McAfee has protected my computer from threats for several weeks now. Furthermore, my computer seems to run just as quickly as it did before installation, which is an important criterion in selecting a ""total protection"" anti-virus program."
0.5,"First, be aware that this software is under $200, so you are not going to get a $1,500 product as far as features and design options go.
With that out of the way, this software is great for any homeowner or future homeowner who wants to create basic designs of homes, rooms, layout, etc...
If you are expecting to be able to control every little tiny aspect of the design, you may not like Chief Architect Home Designer.
However if you want something that is easy to use and lets you build rooms and see how they would look, then you have found it."
1,"<div id=""video-block-R1ONKYQ9H188ZL"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/F16eShsotIS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A1OETvKt0PS.png"" class=""video-slate-img-url"">&nbsp;I have included a video showing some of my favorite features of the program. I also show some tricks I've learned over the last couple of weeks of using the program, for example use Tab key to make all palettes disappear so you have the full screen to draw on, how to use any brush for an auto painting and not just the one's Painter wants you to see!

I show things none of the the other video's I've seen so far show so I think it's worth a watch ;)

Haven't had this much fun with a software program for a long time so check out the video to see just a fraction of the stuff I've come up with using this program for the last couple of weeks. I had always heard of this program but never actually tried it till now and don't know why I waited so long since there is so much you can do if you let your creativity take control!

The main idea you need to understand to get the most out of this software is what clone color is and how it's related to the clone brushes. Basically, if you have clone color from source image turned on whatever brush you use to paint on the canvas will pick up the colors underneath. Depending on the brush you use you'll see a totally different result. You can use the soft cloner brush to brink back more detail from the underlying photo if you don't like what you see. This can all be automated via the auto-painting wizard but only let's you do it for a couple of brushes. If you want to use any other brushes like the particle brushes, as I show in my video, you need to do it manually and my video shows how. Of course you don't have to start with a picture and start from scratch and I show a picture at the end of my video showing the results of some clouds and sun I painted from scratch but didn't have time in video to show.

I also used the trial version of full version of Painter 2015 and what I found is that you can do almost everything the full version can but you'll never have the power of the full version because the most powerful feature of the full version is not only that you get way more brushes to start with but you can create and save your own brushes! Also, you can import brushes and work spaces with color palettes that other artists using the program use. But even essentials comes with over 100 brushes so it will keep you busy for quite a while if you end up enjoying it as much as I have.

Oh yeah at the end of my video I show the before and after pictures of some of the images I created using this program.
Also, I put a screenshot of the brushes and interface of the older Painter Essentials 4 which I think was actually better since they actually used drawings of all the different brushes instead of just a scribble of what the output of the brush is going to be. Also, the help was way better in version 4 and it even includes some video's that showed how to use all different parts of the program which was also included in the 130 page manual it came with. It also came with some sample images which you could play around with and I used one in my video. The new version comes with a 25 page manual which isn't very helpful at all and basically tells you to search YouTube which is the worst advice since there's hundreds of Painter video's which a person new to the program won't know where to start!
Almost took off a star for that but the program is so fun and must faster, actually uses all 12 cores on my PC, and stable it'd be more like 1/2 star."
0.5,"The product itself is quite good, in depth fixes, easy auto features.  The company REALLY wants you  to add time to your subscription and the pop ups do become annoying.  Especially since I have 1 1/2 years left to go on mine still.  The upgrades are included in your subscription so you do NOT need to add time to get them."
0.5,"Corel Painter Essentials 4 is user friendly program that allows you to transform digital photos into paintings, or just to plain sketch and paint away on a blank canvas.  The program offers beginners video tutorials to introduce the basic tools and shortcuts.

Photo painting transforms a digital photograph into a painting. You just import a photo and click on the auto-paint button, which transfers the image into any specified medium (oil painting, water-color, chalk drawing, etc.)

The interface is very well organized, with easy toolbars and many keyboard shortcuts. The Painter's tools allow image editing operations such as cropping and cloning, as well as adding touches like smearing brush strokes and bringing some photographic detail back into a painting.  You can manually trace and paint the image or use the auto-paint feature.

A graphics tablet is recommended to get the most out of Painter. Also, some of the more advanced functions are harder to understand, but it's still a very user friendly program overall."
1,I have been using TurboTax for several years.  Each year its use becomes easier as I am able to pull in the previous year's return as  reference particularly with schedule D where I have carry over investment losses.  More companies are uploading directly into TurboTax so filing my returns gets easier and easier.
-1,"After several days of experimenting with iMovie 08 (part of iLife 08), I have found that I cannot use it. I have gone back to iMovie 06. With no ability to set Chapters where desired (without using Garageband!) no timeline editing and no sharing with iDVD I found the program unusable.

iMovie Lite 1.0 (iMovie 08) is fine to edit a 3 minute video to share on youtube, but it lacks features that are needed for longer projects or if you want to make a DVD of your movie.

iMovie Lite 1.0 (iMovie 08) lacks a true timeline, Nor does iMovie Lite 1.0 (iMovie 08) let you add DVD chapter markers to specific spots in a movie, such as the beginning of each major scene (each day in your vacation, for example).

I feel bad for people who purchase iMovie 08 but have never used 06. They may never know how good Apple can be at designing entry level video software.

But what if you want those missing capabilities? Apple has a great video-editing program for you: it's called iMovie HD (iMovie 06).

I am confident that Apple will eventually correct this mistake. (I understand that Apple has made iMovie 06 a free download for owners of iMovie 08!) I believe that the best course of action would be for Apple to continue upgrading iMovie 06 (iMovie HD) with full support for iDVD and DVD burning. Rename iMovie 08 (iVideo?) for small, quick little videos or slideshows for absolute beginners that don't want to burn a DVD."
1,Works great
1,"I have been a loyal TurboTax user since 2003.  It is easy, as thorough as you need it to be for at home use, and affordable compared to professional tax return services.  I have never had a problem installing this software for 8 years now, and it has always performed reliably, preparing flawless tax returns, and ensuring quick and easy refunds.

I've used the relevant versions to report Schedule C self-employment income (the program quickly and easily calculates the self-employment tax, ensures you get social security credit for your self employment, and gives you next year's estimated tax payments) as well as investment income.  The feature to download 1099-DIV and 1099-INT statements from your investments accounts is priceless, as is its ability to calculate your short and long-term capital gains.  Schedule D is a scary form, I cannot imagine doing it myself.  Yet I breeze through it year after year with the help of TurboTax and the automatic imports from my brokerage accounts.

If you're thinking of giving this program a try, I can thoroughly recommend it.  Your life is about to become a lot easier ... enjoy your refund!!"
0,"Not satisfied, need to buy it and see if it good enough, not interest."
0,"Roxio's 'Crunch' video conversion software does exactly what the product box claims it can do - ""helps you easily convert your DVD's, movies, and TV shows for use with Apple TV, iPod, and iPhone.""  What is somewhat misleading though is that if you carefully examine the fine print on the box you will learn that Crunch does not convert copy protected or encrypted DVDs.  This is totally to be expected and personally I have no problem with such a restriction, but based on several user reviews posted here it seems that many were mislead on this point and it should be noted more clearly that this product is not an 'out of the box' solution to converting commercial DVDs for view on your iPod devices.

That being said, if you are in need of a software solution to convert a myriad of video formats (e.g. - AVI, DV, QuickTime, Mpeg 1-4, DivX, Xvid, etc.) for use and view on your iPod/iPhone/AppleTV devices, Roxio's Crunch is an elegant and streamlined solution to do just that.  Installation is a cinch and the program's interface is simple and intuitive for anyone with a better-then-average grasp of Windows or Mac UI's.

My main gripe though is that the outputting process is a bit slower then I would've liked.  Granted, my computer isn't exactly a speed-demon but she's no slouch either.  If the output rate could be improved in future updates I'd definitely bump my rating up to 4 stars."
1,Great interface to work with (we have tried several others). Solid software and integration with systems. Formatted working raid 5 and connected at GB speed immediately with no problems
1,This anti-virus has saved me from USB/email trojans so many times I can't count.  Great free software.
0.5,"I needed a few new images, so picked this up. Wow, there is a sea of images from which to take ones pick.
Very cool."
0.5,OK
0.5,"full install license, home/student does not include outlook. $30 cheaper than sw download, download should cost less."
1,Turbo Tax is easy to use and asks questions to cover all topics. It explains all sections in great detail.
1,Used on computers using XP and Vista. No problems creating PDF's so far. It's basic and creates a PDF just as good as ADOBE's overpriced version. I recommend this product.
1,"Vista is a great OS if you have a decent computer.  The visuals are great, lots of quicker work arounds than XP to accomplish goals half as fast.  Except for ME windows has always been a strong OS and VISTA is the best Windows has to offer.  When you upgrade from XP you will see the awesome difference.  A little larger than XP but runs way better than XP and is alot more user friendly."
1,Turbo tax always meets my expectations. Especially Easy to import information fro a previous version. Would be nice if the price was more return customer friendly.
1,"I bought a new computer so that I could get Windows 7.  I thought that my old computer was too old to spend the money to update the Windows program.

Previously, when I bought a new computer, they came with Encarta Encyclopedia in it.  The new computer didn't come with any encyclopedia.  Therefore, I decided to buy a good brand encyclopedia.

It installed easily and I am very satisfied with my Britannica Encyclopedia.  I would recommend it to anyone."
1,"This program is still the best program on the market for amateurs and other levels of the everyday user and maybe even a few `pro-sumers' like me. If you're a parent and your goal is to just very simply create some nice looking home movies to burn on DVD and distribute to other family members or even upload directly to Youtube (which is a very nice feature), then Ulead Video Studio is looking like the best program out there for doing so. It's also, by far, the easiest to use and understand while not forfeiting presentation quality and features doing so. The learning curve on this is very fast and dedicating a mere ten minutes to the manual will yield pretty impressive results.

Some folks might think that you'll have to invest thousands of dollars on a new Mac so you can have a new version of iLife and do all this without having an intimate knowledge of video editing or processing, but this really is a much better and a much cheaper alternative. While buying a Mac is always a cool prospect, you may not have to do that just yet.

The only drawback I could find was in using the built-in `Movie Wizard' which is a bit restrictive, even though it's `drag and drop'. Creating movies this way, renders your footage faster and gives you a much grainer, or lower resolution end result. If you can avoid using this feature, I would, as having the ability to fully control the output settings is an absolute must."
1,This switch is perfect for desk use with its Classy Transparent design.  It is a simple setup and I have never had a problem with the functionality of this switch.
1,"I've used McAfee products before to good end so I was glad to install this program.  It was simple and straightforward which is always a good thing.

The first thing it runs is a check for existing problems which is another good thing as I had not locked our network after changing routers recently and I have been running my wireless network open again.

It took a few minutes to download and set-up.  McAfee found one incompatible software program, my last network security, and offered to delete it for me.  So thoughtful!  I did do speed tests before and after to see if it had effected my connection speed and it was not a meaningful difference.

The funny thing about it is the pulsing shield in the toolbar.  At first it was annoying but the couple of times it wasn't on, I went looking for it.  It is always nice to know something has your back."
0.5,It works well with Windows 7 and I have it installed on 3 different PC's. No complaints here. 2 more words
-0.5,Not bad but not great either. Switching to mint.
1,LOVE turbo tax. Don't know what I would do without it.  Savings is great compared to an accountant.  Easy to use.  Just answer the questions and it does all the work for you.
1,"Let's get one thing straight right off the bat: The Rosetta Stone method is much, much better than the Pimsleur method. I've done Pimsleur in Spanish and Italian and a little bit of German, but this is the first time I've tried Rosetta Stone. It beats the Pimsleur aural method hands down. Pimsleur comes at you on a one-way street. They repeat phrases over and over again and you try to repeat them back. You can't even see the words you're trying to say. You just listen and repeat. If you don't have a fantastic ear for language, you're going to have no idea whether you're even coming close to repeating the original.

That being said, this is much more expensive than one Pimsleur set. If you can afford it, then go with Rosetta Stone; if not, then try the Pimsleur. In fact, before you buy Pimsleur, see if it's available in your local library. Take it out and try it before you plunk down the money for it. Personally, the visual cues, variable targets and pacing, and voice recognition for speech perfection in Rosetta Stone make it worth the extra money for me.

I took one semester of German in college, 34 years ago. That gave me a little familiarity with the language structure. That was then reinforced by 15 years of working for or being associated with German-owned companies, and the 30 or more trips to Germany I've made over the years. I picked up some of the language, but it was a pidgin version of German, interspersed with a lot of English words and helped a lot by the very courteous way in which my German colleagues helped me get a little closer to saying things the right way.

So I had some background. But when I sat down with the Rosetta Stone/German package, it was the first time I felt immersed in or surrounded by verbal cues, visual cues, and instantaneous translation. This really worked for me. I don't learn that well by just listening.

I have to admit I also had a lot of fun with this. There was an interactivity and pacing that was much more engaging than either Pimsleur recordings or even classroom language learning. I also liked that it recorded my progress within my goal set. I highly recommend this product."
0.5,"I'm an old time Corel user.  There was a point in time I could do just about everything with what the Corel product line offered.  It helped my cureer, but that was a long time ago.  I have to admit, when I see the name Corel attached to Pinnacle and needing a video editing program I decided on version 19 Ultimate.

Well, this isn't the easy simple to use version of Corel I once knew, it is much more of a challenge.  A challenge worth spending time on.  I've had this program for about a month and I have managed to put together a few short videos and I am happy with how they turned out.  I have much more to learn, and this program, I hope will become easier to use with time.

I wish I could be more helpful with telling you more about this program, but I'm still learning it myself.  There is a lot of support on the web.

I'm going to rate this 4 stars, just because it isn't an easy program and it takes effort on the user end to make it a great program."
0.5,Seems to be working all right with my Vista Laptop. Haven't had any problems as yet. Easy to use too.
1,this company is greatest company i like Norton every year
1,"This program is an absolute blast to use!  Think of creating your own Wallace and Gromit style movies.  Of course, it is tedious, and time consuming (you'll be amazed at how short your film ends up being after quite a bit of work), but it can be fun as well.  The software is really easy to use, and it helps you along.  For example, you can overlay the previous frame on your current one to make sure you didn't move the LEGOs (or whatever your subject is) too far at one time.  The final product is surprisingly professional.

The only thing you need to be aware of is that this doesn't work with just any camera.  You need certain camcorders or DSLR cameras (listed in the product description) or you can simply use the computer's web cam.  Of course, that means two major drawbacks.  First, your built in webcam probably doesn't offer you very many options in aiming the camera.  Second, most built in webcams are very low resolution.  So while you can shoot HD video with this, you can't with your built in webcam.  The end result is slick, but too low resolution for most needs.

In the end, this is five star software if you have the right camera, but four star software if you don't."
-0.5,"As with others, I have used the Delux version for years without issue until this year.  I was irritated, to say the least, with having to upgrade for something as stupid as ""well, we want it to match the online versions we sell""!  What idiot takes away features?

Since i have been using this product for years, I did not want to have to change all of my data to a new system so I bought the ""enhanced"" product!  What a crock.  This version hounds you constantly to upgrade!!!!  Add to that the fact you cannot buy it without ""State Tax Forms""  (We do not have an income tax in our state, why am I paying for this?) and they really did find a way to make things bad.

To add insult to injury, now Turbo Tax says they will refund the difference you had to pay for the version change.  The Catch?  You have to give them your SOCIAL SECURITY number!!!!  Why?  so they can get your last years tax return!!!  What do they need with my Tax Return??????  They have no business knowing what my taxes are!  Why should i trust them with that information?  So, here they go turning a bad situation into an absolute nightmare!!

I absoluetly will NOT use this product again after this year.  If I have to, I will go back to filing a paper form before i will ever buy from this company again!!!

I give it two stars because the software does work."
0.5,I have been using apple computers for many years and I like most of the features they offer. However like a tic on a hound you will find like most other computer systems you must update in order to use many features on your computer. Example you buy Ilife 06 only to find that when your computer system updates a couple years later and you purchase a Iphone you must go get Ilife 09 to use some of the features in Iphoto. I am not sold on the changes made on Ilife 09. The vendor I got it from did a great job of selling the product for what it is really worth.
1,"Finally, a sub $100.00 8 port switch/router/VPN/firewall with Stateful Packet Inspection and everything you need to get your SOHO safely connected to the Internet. There are other's out there, but nowhere near the features at this price range. Setup in place of an older Linksys HPRO200 router/firewall was about 10 minutes including wiring and cycling the cable modem.  Rule sets will take awhile longer, but should be nice once it's done with configuration backup and restore features."
0,"Why did they change from a previously easy to use format? Last year one could go to a ""check return for errors"" tab and it would run a program to find mistakes. This year they buried this process in a way that is hard to figure out. I realized I was lost in the program and couldn't find out what I had overlooked or how to fix it- until I finally discovered I had to go to ""show all my forms"" where they had a tiny indicator ""not done"". [...]"
1,"We have 2 of these as our backbone for our 70 machine office. They are a bit noisy, but their performance is perfect.

Main points:
-Does not need to be a ""managed"" switch.
-Easy plug and go.
-Light enough to put into a U1 rack spot with just the from brackets.
-Uses standard UNC power cable.
-Fans make a little noise. Good enough to hide in a room, but not in an open space next to office workers."
1,"Download and setup of this suite was uneventful - download and installation took about 20 minutes. I wasn't even asked to restart my computer when it was done.  After installation, all the apps booted correctly and I was able to easily locate all my Office files in OneDrive.
Most of the work I do with MS Office is done on my laptop PC - my primary reason for having Office on my Mac too  is for the simple convenience of being able to access and work on my files if I'm at my home office where my desktop computer is a Mac.  For that, Office 2016 for Mac works flawlessly.  I keep all of my MS documents in the cloud via One Drive. Although i do the lion's share of my work on the PC, its nice to have that flexibility.  I've found the Office software runs smoothly and reliably on the Mac platform. Whether I'm using Powerpoint, Word, or Excel, it all works pretty much the same on both platforms.  I will mention that my Mac has an up to date processor, a solid state drive and plenty (16GB) of RAM - and El Capitan."
1,Great Product. Shipped Quickly!.
0.5,"I've got to say that I don't think I've ever seen so many 1 star reviews for anything here on Amazon.  So needless to say, I was VERY hesitant about upgrading to Quicken 2009.

When it comes to the world of personal finance software, we as the general public have very limited choices.  I've used Quicken since the DOS days and moved over to Money, then back to Quicken.  My most recent version was 2006.  I booted it up and it told me it was time to upgrade because they will stop supporting online downloads come 4/30/09.  Initially I was pretty hacked off...like a lot of others here.  Then I took a deep breath, and did the math.  I think my Deluxe version cost me about $20 somewhere (eBay perhaps??) so let's do the math together shall we?  $20/3 years is about $6.67 a year.  Holy Break The Bank Batman!!  Seriously people. Quit griping.  How about you not drink 2 Starbucks all year long and put it in your ""Upgrade Quicken"" jar.

This upgrade cost me $39 direct from Quicken and took 17 minutes to download.  So let's do the math for the next 3 years, shall we? $39/3 years is a wallet busting $13 a year!!  Skip your $5 footlong at Subway 3 times all year long and you can afford the upgrade...amazing isn't it?

The upgrade was flawless on my XP machine.  Double-clicked the start-up icon and away we went.  It found my previous version and un-installed it, installed the new version and ran for the first time.  It immediately found an update so I accepted it.  After the update, the program opened to the main screen.  All of my files imported flawlessly and I was downloading my newest transactions immediately thereafter.

One of the best improvements is how you can copy digital images into the register.  In my old version, I had to save the file to my desktop and then add it through a few clicks.  Now all I have to do is right click the image, click copy, open Quicken attachment and paste from clipboard.  Genius I tell you!

The interface has a very ""gel"" ""XP"" look to it.  I'm not a real big fan of that look, but I'm not going to rate it 1 or 2 stars because of it.

All in all, the upgrade, download, install and running of the program worked great for me.  So if you're reading all of these 1 and 2 star reviews, I'm living proof the program works, and works well."
0.5,Worked exactly as described. No complaints.
1,this makes doing my personal taxes so much easier. I like that it is quick as well does not require I be a real tecky person to use it. I  think anyone who would like to simplify the filling out tax process would love this product. I know I sure do.
1,Worth all four of the software programs which are included in this product.
0.5,"VideoStudio Pro X6 software is a great product that helps you with all of your video editing needs. Very user friendly.
Recommended."
-1,"Quicken 2014 is full of bugs.

In addition, if you wish to run an update you must first log into Intuit website first. It is not enough to know your bank accounts password, first you have to get intuits permission to access your bank.

This is a self serving economic ploy by intuit to keep you tied them.

It used to be a great program."
